oid,DOI,Title,Publication_Name,Subject,Publication_Type,Language,URL,extid,Image_used_as_thumbnail,CID,Publication_Date,Relevance,SID,PMID,Open_Access_Status
30577092,10.1007/s10562-020-03100-7,Insight into Deactivation Reasons for Nanogold Catalysts Used in Gas-Phase Epoxidation of Propylene,Catalysis Letters,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s10562-020-03100-7,5038214-849152236,,4,2020,0.251400,341143784,,0
30218295,10.1007/978-3-319-68617-2_82,Patch Testing with Patient’s Own Materials Handled at Work,Kanerva’s Occupational Dermatology,Medicine,book chapter,En,https://doi.org/10.1007/978-3-319-68617-2_82,5038214-849152236,,4,2020,0.110000,341143784,,0
37406659,10.1007/s11783-024-1835-0,"Recent advances, challenges, and perspectives on carbon capture",Frontiers of Environmental Science & Engineering,Earth and Environmental Science,journal article,En,https://doi.org/10.1007/s11783-024-1835-0,5038214-849152236,,4,2024,0.211900,341143784,,1
32553191,10.1007/s12221-021-9789-3,Synergistic Effect and Flame-retardant Properties of Small Molecular Organic Amines and Phosphates,Fibers and Polymers,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s12221-021-9789-3,5038214-849152236,,4,2021,1.953700,341143784,,0
38286932,10.1007/s11627-024-10464-7,De novo shoot organogenesis from mature leaf–derived callus and ex vitro acclimatization of Cadaba fruticosa (L.) Druce: an endangered shrub of pharmaceutical values,In Vitro Cellular & Developmental Biology - Plant,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s11627-024-10464-7,5038214-849152236,,4,2024,0.214200,341143784,,0
35529718,10.1007/s11696-022-02583-5,Kinetics development for controlled mono-methyl amine-ethoxylation reaction using laboratory scale autoclave experiments and process plant reactor data simulations,Chemical Papers,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s11696-022-02583-5,5038214-849152236,,4,2022,9.189900,341143784,,0
31194433,10.1007/s00253-020-10724-7,Several ways one goal—methanogenesis from unconventional substrates,Applied Microbiology and Biotechnology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s00253-020-10724-7,5038214-849152236,,4,2020,0.150600,341143784,32542472,1
40698975,10.1007/s40820-025-02033-3,Temperature-Immune High-Entropy Alloy Flexible Strain Sensor on Electrospinning Nanofibrous Membrane,Nano-Micro Letters,Engineering,journal article,En,https://doi.org/10.1007/s40820-025-02033-3,5038214-849152236,,4,2026,0.148900,341143784,,1
33165663,10.1007/s00203-021-02294-7,"Streptomyces liangshanensis sp. nov., a novel actinomycete isolated from rhizosphere soil of Fagopyrum tataricum",Archives of Microbiology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s00203-021-02294-7,5038214-849152236,,4,2021,0.887300,341143784,33783591,0
31764039,10.1007/s11356-020-11348-0,Heat stress alters serum lipid metabolism of Chinese indigenous broiler chickens-a lipidomics study,Environmental Science and Pollution Research,Earth and Environmental Science,journal article,En,https://doi.org/10.1007/s11356-020-11348-0,5038214-849152236,,4,2020,0.918900,341143784,33098000,0
34453095,10.1007/978-981-19-0503-2_48,Life Cycle GHG Emissions Analysis of Building-Level Carbon-Capturing Technologies,Proceedings of the Canadian Society of Civil Engineering Annual Conference 2021,Engineering,book chapter,En,https://doi.org/10.1007/978-981-19-0503-2_48,5038214-849152236,,4,2023,8.546000,341143784,,0
33670382,10.1007/s10854-021-07352-w,Anti-oxidative copper nanoparticle paste for Cu–Cu bonding at low temperature in air,Journal of Materials Science: Materials in Electronics,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s10854-021-07352-w,5038214-849152236,,4,2021,0.245800,341143784,,0
31548298,10.1007/978-3-662-59127-7_13,M,Springer Lexikon Kosmetik und Körperpflege,Medicine,book chapter,De,https://doi.org/10.1007/978-3-662-59127-7_13,5038214-849152236,,4,2020,0.288600,341143784,,0
30982787,10.1007/s12257-019-0416-8,Utilization of Microbial Oil from Poplar Wood Hemicellulose Prehydrolysate for the Production of Polyol Using Chemo-enzymatic Epoxidation,Biotechnology and Bioprocess Engineering,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s12257-019-0416-8,5038214-849152236,,4,2020,0.355500,341143784,,0
32310595,10.1007/s00284-020-02311-w,Bruguierivorax albus gen. nov. sp. nov. Isolated from Mangrove Sediment and Proposal of Bruguierivoracaceae fam. nov,Current Microbiology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s00284-020-02311-w,5038214-849152236,,4,2021,1.096800,341143784,33464391,1
38813329,10.1007/s10971-024-06656-7,Optimization of Candida antarctica lipase immobilization in xerogels using an ionic liquid additive: enhanced esterification activity and thermal stability,Journal of Sol-Gel Science and Technology,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s10971-024-06656-7,5038214-849152236,,4,2024,0.171400,341143784,,0
32038516,10.1557/PROC-598-BB3.71,New Electron Acceptor for the Control of Crystal Structures and the Generation of High Optical Nonlinearities,MRS Online Proceedings Library,Material Science,journal article,En,https://doi.org/10.1557/PROC-598-BB3.71,5038214-849152236,,4,1999,0.742200,341143784,,0
35367630,10.1038/s41429-023-00596-0,"Nocardiopsis changdeensis sp. nov., an endophytic actinomycete isolated from the roots of Eucommia ulmoides Oliv",The Journal of Antibiotics,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1038/s41429-023-00596-0,5038214-849152236,,4,2023,0.715700,341143784,36747085,0
34324721,10.1007/s10854-022-08210-z,Cu–Cu bonding using bimodal submicron–nano Cu paste and its application in die attachment for power device,Journal of Materials Science: Materials in Electronics,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s10854-022-08210-z,5038214-849152236,,4,2022,0.238800,341143784,,0
36542521,10.1134/S0022476623090111,"CRYSTAL STRUCTURE, SPECTRAL CHARACTERISATION AND THERMAL STUDY OF A NOVEL COMPOUND (Z)-3-((2-HYDROXYPROPYL) AMINO)-N,N-DIMETHYLBUT-2-ENAMIDE",Journal of Structural Chemistry,Chemistry and Material Science,journal article,En,https://doi.org/10.1134/S0022476623090111,5038214-849152236,,4,2023,2.228000,341143784,,0
28862290,10.1007/s11095-018-2543-x,HPMA-PLGA Based Nanoparticles for Effective In Vitro Delivery of Rifampicin,Pharmaceutical Research,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s11095-018-2543-x,5038214-849152236,https://pubchem.ncbi.nlm.nih.gov/image/imgsrv.fcgi?doi=10.1007/s11095-018-2543-x,4,2018,0.167800,341143784,30511238,0
39811527,10.1007/978-981-96-3841-3_10,A Novel Method of Synthesis of Copper Nanosuspension from E-waste,Recent Advances in Energy Transitions Towards Sustainable Development,Chemistry and Material Science,book chapter,En,https://doi.org/10.1007/978-981-96-3841-3_10,5038214-849152236,,4,2025,0.258700,341143784,,0
35110312,10.1007/s00284-022-03127-6,"Brevibacillus daliensis sp. nov., Isolated From Soil in Machangqing Nature Reserve",Current Microbiology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s00284-022-03127-6,5038214-849152236,,4,2022,1.307800,341143784,36480068,0
37439273,10.1007/s11998-024-00927-2,Novel organosilicon-modified polyisocyanate crosslinkers for curing of waterborne hydroxyl acrylic resin,Journal of Coatings Technology and Research,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s11998-024-00927-2,5038214-849152236,,4,2024,0.937300,341143784,,0
41015880,10.1557/s43579-025-00918-3,Polymeric micellar sensor for nitroaromatic pesticide detection,MRS Communications,Chemistry and Material Science,journal article,En,https://doi.org/10.1557/s43579-025-00918-3,5038214-849152236,,4,2026,2.482000,341143784,,0
39396880,10.1186/s12866-025-03954-0,Comparative genomics and evolutionary insights into zeaxanthin biosynthesis in two novel Flavobacterium species,BMC Microbiology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1186/s12866-025-03954-0,5038214-849152236,,4,2025,0.171200,341143784,40269707,1
37758624,10.1007/s42773-024-00354-x,Exploring magnetic nanomaterials with a focus on magnetic biochar in anaerobic digestion: from synthesis to application,Biochar,Earth and Environmental Science,journal article,En,https://doi.org/10.1007/s42773-024-00354-x,5038214-849152236,,4,2024,0.436000,341143784,,1
40107088,10.1038/s41564-025-02087-4,Pseudomonas aeruginosa senses exopolysaccharide trails using type IV pili and adhesins during biofilm formation,Nature Microbiology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1038/s41564-025-02087-4,5038214-849152236,,4,2025,0.129700,341143784,,0
37797397,10.1007/s00204-024-03809-z,Characterizing lipid constituents of B. moojeni snake venom: a comparative approach for chemical and biological investigations,Archives of Toxicology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s00204-024-03809-z,5038214-849152236,,4,2024,0.404200,341143784,38951190,0
38331618,10.1617/s11527-024-02476-x,Enhanced hydration reaction of synthesized C4A0.81F1.19 with the use of different grinding agents,Materials and Structures,Engineering,journal article,En,https://doi.org/10.1617/s11527-024-02476-x,5038214-849152236,,4,2024,0.989600,341143784,,1
35529717,10.1007/s00726-023-03260-x,Alkali salts of amino acids as alkaline additives for neutralization of acidic corrosion inhibitors,Amino Acids,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s00726-023-03260-x,5038214-849152236,,4,2023,0.132700,341143784,36894750,1
38407055,10.1038/embor.2013.36,Plasma membrane—endoplasmic reticulum contact sites regulate phosphatidylcholine synthesis,The EMBO Reports,No Subject,journal article,En,https://doi.org/10.1038/embor.2013.36,5038214-849152236,,4,2013,0.253700,341143784,23519169,0
40419824,10.1007/s00204-025-04200-2,"Lipidomics of Bothrops atrox and Crotalus durissus ruruima venoms, the two major viperids involved in human envenomings in the Brazilian Amazon",Archives of Toxicology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s00204-025-04200-2,5038214-849152236,,4,2025,0.822300,341143784,,0
40771127,10.1038/s41524-025-01888-9,PSYMOF: computational workflow enabling systematic post-synthesis modification of metal-organic frameworks,npj Computational Materials,Chemistry and Material Science,journal article,En,https://doi.org/10.1038/s41524-025-01888-9,5038214-849152236,,4,2025,0.221200,341143784,,1
38913442,10.1186/s12964-025-02032-2,Role of cardiolipin in skeletal muscle function and its therapeutic implications,Cell Communication and Signaling,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1186/s12964-025-02032-2,5038214-849152236,,4,2025,0.198900,341143784,39833875,1
39139983,10.1038/s41528-025-00389-5,Laser sintering of Cu particle-free inks for high-performance printed electronics,npj Flexible Electronics,Chemistry and Material Science,journal article,En,https://doi.org/10.1038/s41528-025-00389-5,5038214-849152236,,4,2025,2.157500,341143784,,1
36542520,10.1007/978-981-99-5162-8_9,"Metabolomics and Genetics of Rare Endocrine Disease: Adrenal, Parathyroid Glands, and Cystic Fibrosis",Clinical Metabolomics Applications in Genetic Diseases,Medicine,book chapter,En,https://doi.org/10.1007/978-981-99-5162-8_9,5038214-849152236,,4,2023,0.173400,341143784,,0
36960891,10.1007/s00284-023-03578-5,"Kaistella yananensis sp. nov., a Novel Indoleacetic Acid-Producing Bacterium Isolated from the Root Nodules of Sophora davidii (Franch.) Skeels",Current Microbiology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s00284-023-03578-5,5038214-849152236,,4,2024,0.262500,341143784,38206520,0
36643244,10.1007/s11705-023-2361-5,Discovery of novel ursolic acid derivatives as effective antimicrobial agents through a ROS-mediated apoptosis mechanism,Frontiers of Chemical Science and Engineering,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s11705-023-2361-5,5038214-849152236,,4,2023,0.204900,341143784,,0
37832423,10.1007/s12275-024-00151-y,"Pannonibacter tanglangensis sp. nov., a New Species Isolated from Pond Sediment",Journal of Microbiology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s12275-024-00151-y,5038214-849152236,,4,2024,0.291000,341143784,38967744,0
39544570,10.1007/s42765-025-00554-5,Piezophototronic Effect-Enhanced Highly Sensitive Flexible Photodetectors Based on Electrohydrodynamic Direct-writing Nanofiber Self-stacking,Advanced Fiber Materials,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s42765-025-00554-5,5038214-849152236,,4,2025,0.365600,341143784,,0
37406658,10.1007/s10854-024-12524-5,An conductive ink based on silver oxide complex for low-temperature sintering with dense conductive paths,Journal of Materials Science: Materials in Electronics,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s10854-024-12524-5,5038214-849152236,,4,2024,0.540200,341143784,,0
40138371,10.1007/s10118-025-3413-8,Amine-reactive Polymer Platform for Engineering Surface Modification of Next-generation Sequencing Chips,Chinese Journal of Polymer Science,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s10118-025-3413-8,5038214-849152236,,4,2025,0.272400,341143784,,0
40419825,10.1007/s00449-025-03259-6,Recent advances in amine-based pretreatment for the degradation of lignocellulosic biomass and its application in microbial fermentation for chemical production,Bioprocess and Biosystems Engineering,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s00449-025-03259-6,5038214-849152236,,4,2025,0.276800,341143784,,0
40871493,10.1007/s11696-025-04582-8,Synthesis and antimicrobial evaluation of novel naringenin-based isopropanolamine hybrid derivatives,Chemical Papers,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s11696-025-04582-8,5038214-849152236,,4,2025,3.610000,341143784,,0
37270875,10.1186/s13068-024-02487-4,"Engineering Escherichia coli for high-yielding 2,5-Dimethylpyrazine synthesis from L-Threonine by reconstructing metabolic pathways and enhancing cofactors regeneration",Biotechnology for Biofuels and Bioproducts,Chemistry and Material Science,journal article,En,https://doi.org/10.1186/s13068-024-02487-4,5038214-849152236,,4,2024,0.144700,341143784,38500189,1
37545094,10.1617/s11527-024-02387-x,"Impact of triisopropanolamine on surface composition, crystallographic variation, and thermal behavior of C3A polymorphs",Materials and Structures,Engineering,journal article,En,https://doi.org/10.1617/s11527-024-02387-x,5038214-849152236,,4,2024,0.172600,341143784,,1
37617184,10.1007/s00203-024-04006-3,"Sphingomonas Immobilis sp. nov., and Sphingomonas natans sp. nov. bacteria isolated from soil",Archives of Microbiology,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s00203-024-04006-3,5038214-849152236,,4,2024,0.228800,341143784,38789600,0
41015879,10.1007/s40831-026-01458-3,Weathering Effects and Reactivity Restoration in BOF Slag for Use as a Sustainable Binder,Journal of Sustainable Metallurgy,Chemistry and Material Science,journal article,En,https://doi.org/10.1007/s40831-026-01458-3,5038214-849152236,,4,2026,0.114400,341143784,,1
37270874,10.1007/s13346-024-01561-6,RGD-coated polymeric microbubbles promote ultrasound-mediated drug delivery in an inflamed endothelium-pericyte co-culture model of the blood-brain barrier,Drug Delivery and Translational Research,Biomedical and Life Sciences,journal article,En,https://doi.org/10.1007/s13346-024-01561-6,5038214-849152236,,4,2024,0.159600,341143784,38498080,1
37653366,10.1007/s11783-024-1855-9,Process optimization and mechanism study of ionic liquid-based mixed amine biphasic solvents for CO2 capture in biogas upgrading procedure,Frontiers of Environmental Science & Engineering,Earth and Environmental Science,journal article,En,https://doi.org/10.1007/s11783-024-1855-9,5038214-849152236,,4,2024,3.425500,341143784,,0
